-1525.634277, 973.421631, 6.763837
-1525.429443, 972.443054, 6.737741
-1525.142456, 971.485779, 6.717058
-1524.734375, 970.574219, 6.729511
-1524.211182, 969.722839, 6.798813
-1523.599976, 968.932739, 6.865311
-1522.926636, 968.194092, 6.790824
-1522.210571, 967.498108, 6.646715
-1521.461914, 966.836182, 6.531132
-1520.688965, 966.203491, 6.466751
-1519.895752, 965.594849, 6.420343
-1519.086792, 965.007568, 6.380032
-1518.265137, 964.439209, 6.364490
-1517.432373, 963.887146, 6.356221
-1516.589355, 963.349121, 6.336661
-1515.739868, 962.822815, 6.294663
-1514.884155, 962.304565, 6.233094
-1514.025513, 961.793335, 6.182994
-1513.163818, 961.286499, 6.148229
-1512.300049, 960.782837, 6.127410
-1511.434937, 960.281006, 6.115406
-1510.569336, 959.779968, 6.104598
-1509.704224, 959.278870, 6.092627
-1508.839722, 958.776672, 6.078895
-1507.976318, 958.272278, 6.060738
-1507.114502, 957.764954, 6.048285
-1506.254883, 957.253601, 6.041872
-1505.398193, 956.737549, 6.035548
-1504.545166, 956.215820, 6.030199
-1503.696045, 955.687378, 6.029703
-1502.851562, 955.152161, 6.033836
-1502.011475, 954.609497, 6.041099
-1501.176880, 954.059204, 6.046461
-1500.347534, 953.500488, 6.063590
-1499.524170, 952.933167, 6.080843
-1498.707275, 952.356567, 6.109418
-1497.897461, 951.770264, 6.141774
-1497.095459, 951.173706, 6.191041
-1496.301636, 950.566040, 6.237582
-1495.516846, 949.946716, 6.283508
-1494.742310, 949.315125, 6.329426
-1493.978516, 948.670044, 6.386073
-1493.226807, 948.010986, 6.454938
-1492.489014, 947.337158, 6.538968
-1491.765381, 946.647522, 6.633728
-1491.057373, 945.942261, 6.737487
-1490.364990, 945.220947, 6.838996
-1489.689575, 944.484436, 6.924680
-1489.030518, 943.733032, 6.995479
-1488.387329, 942.967529, 7.045699
-1487.760376, 942.189575, 7.075629
-1487.147705, 941.399414, 7.085981
-1486.548828, 940.598755, 7.057096
-1485.963013, 939.789062, 6.988708
-1485.388062, 938.970703, 6.871296
-1484.823730, 938.145264, 6.765582
-1484.268311, 937.313538, 6.725118
-1483.720825, 936.476746, 6.734054
-1483.179932, 935.635437, 6.778310
-1482.645142, 934.790649, 6.830482
-1482.115234, 933.942749, 6.880789
-1481.589600, 933.092285, 6.925558
-1481.067383, 932.239380, 6.953383
-1480.548340, 931.384583, 6.965193
-1480.031982, 930.528259, 6.968288
-1479.517334, 929.670410, 6.974606
-1479.004639, 928.812012, 6.985202
-1478.493164, 927.952637, 6.995322
-1477.982666, 927.092773, 6.998950
-1477.472656, 926.232666, 6.989572
-1476.962646, 925.372314, 6.962497
-1476.452637, 924.512085, 6.917887
-1475.942139, 923.652161, 6.874578
-1475.430664, 922.792908, 6.846710
-1474.917969, 921.934265, 6.839896
-1474.404053, 921.076416, 6.863358
-1473.888428, 920.219482, 6.896735
-1473.371094, 919.363647, 6.924335
-1472.852173, 918.508911, 6.938405
-1472.330933, 917.655457, 6.938753
-1471.807739, 916.803284, 6.929750
-1471.281860, 915.952454, 6.914021
-1470.753296, 915.103455, 6.892036
-1470.221924, 914.256348, 6.879392
-1469.687500, 913.411316, 6.875504
-1469.149536, 912.568481, 6.875155
-1468.607422, 911.728027, 6.871578
-1468.061035, 910.890381, 6.869981
-1467.510010, 910.055908, 6.879361
-1466.953613, 909.224731, 6.895151
-1466.391602, 908.397583, 6.913835
-1465.822876, 907.575195, 6.930065
-1465.247070, 906.757935, 6.937724
-1464.662842, 905.945923, 6.940322
-1464.069824, 905.140686, 6.938015
-1463.467163, 904.343140, 6.935188
-1462.852783, 903.553711, 6.931525
-1462.226318, 902.774292, 6.930336
-1461.585693, 902.006836, 6.927735
-1460.928955, 901.252808, 6.924147
-1460.253906, 900.515259, 6.920292
-1459.557617, 899.797302, 6.920009
-1458.836914, 899.103394, 6.922179
-1458.089966, 898.439331, 6.924360
-1457.314819, 897.806763, 6.924156
-1456.513306, 897.209106, 6.923363
-1455.686035, 896.648071, 6.925067
-1454.834229, 896.124084, 6.928514
-1453.960815, 895.637085, 6.934349
-1453.070068, 895.183533, 6.943110
-1452.164673, 894.758301, 6.949716
-1451.235840, 894.389404, 6.955961
-1450.271484, 894.128174, 6.963367
-1449.279785, 894.009399, 6.973460
-1448.280640, 894.021912, 6.985307
-1447.286133, 894.128174, 7.000934
-1446.300537, 894.295898, 7.018232
-1445.322998, 894.504639, 7.035883
-1444.351807, 894.741882, 7.053769
-1443.385742, 894.999390, 7.071812
-1442.423340, 895.271851, 7.084552
-1441.464600, 895.555359, 7.097827
-1440.508301, 895.847412, 7.110798
-1439.553711, 896.145874, 7.119069
-1438.601440, 896.449341, 7.124119
-1437.649658, 896.757202, 7.130492
-1436.699707, 897.068604, 7.137723
-1435.750244, 897.383301, 7.145393
-1434.802124, 897.700806, 7.157952
-1433.854980, 898.021118, 7.173545
-1432.908447, 898.343872, 7.190870
-1431.962891, 898.669189, 7.210868
-1431.018066, 898.996704, 7.236879
-1430.074097, 899.326538, 7.261513
-1429.130859, 899.659119, 7.282740
-1428.189209, 899.993896, 7.303712
-1427.247803, 900.331726, 7.321701
-1426.307617, 900.672241, 7.335009
-1425.368652, 901.016113, 7.350679
-1424.431396, 901.362854, 7.368428
-1423.494507, 901.713135, 7.388425
-1422.559326, 902.066772, 7.413975
-1421.625488, 902.423706, 7.437352
-1420.692749, 902.783813, 7.461585
-1419.761230, 903.147095, 7.481172
-1418.830566, 903.513184, 7.492807
-1417.902466, 903.885315, 7.507801
-1416.978760, 904.268005, 7.522410
-1416.061279, 904.666016, 7.530828
-1415.152588, 905.083069, 7.529896
-1414.254272, 905.522217, 7.523784
-1413.367432, 905.984375, 7.518785
-1412.493164, 906.469543, 7.508904
-1411.630859, 906.975708, 7.506730
-1410.778564, 907.498962, 7.497005
-1409.934814, 908.035828, 7.488876
-1409.098511, 908.583862, 7.465660
-1408.268188, 909.141235, 7.425546
-1407.443115, 909.706482, 7.360613
-1406.622314, 910.277832, 7.313960
-1405.805420, 910.854370, 7.330976
-1404.991211, 911.435059, 7.447089
-1404.179321, 912.019043, 7.578005
-1403.368896, 912.604675, 7.666959
-1402.558350, 913.190430, 7.704311
-1401.747314, 913.775085, 7.708979
-1400.934082, 914.356873, 7.697480
-1400.117432, 914.934265, 7.686088
-1399.296997, 915.505981, 7.672339
-1398.471313, 916.069824, 7.669688
-1397.639038, 916.624329, 7.664840
-1396.799683, 917.167603, 7.660156
-1395.951172, 917.697021, 7.643483
-1395.094238, 918.212341, 7.626436
-1394.229004, 918.713806, 7.618242
-1393.356445, 919.202148, 7.619771
-1392.477051, 919.678101, 7.626947
-1391.591309, 920.142517, 7.638641
-1390.700195, 920.595947, 7.638738
-1389.803711, 921.039795, 7.637636
-1388.903442, 921.474731, 7.620258
-1387.999390, 921.902100, 7.607682
-1387.092407, 922.323425, 7.589317
-1386.183472, 922.740356, 7.575642
-1385.273682, 923.155273, 7.569127
-1384.364014, 923.570435, 7.570393
-1383.455811, 923.988770, 7.587369
-1382.550415, 924.413208, 7.597820
-1381.649170, 924.846375, 7.622447
-1380.753418, 925.290649, 7.642285
-1379.863281, 925.745850, 7.662290
-1378.975830, 926.207031, 7.682836
-1378.089600, 926.668213, 7.698176
-1377.201416, 927.127563, 7.719505
-1376.311035, 927.582153, 7.733286
-1375.418457, 928.031677, 7.751765
-1374.521729, 928.476440, 7.757103
-1373.624023, 928.915466, 7.773852
-1372.723877, 929.349731, 7.782413
-1371.821167, 929.779907, 7.789258
-1370.915894, 930.206055, 7.797400
-1370.008911, 930.628662, 7.801826
-1369.102539, 931.047485, 7.806299
-1368.192627, 931.464844, 7.806138
-1367.283203, 931.879639, 7.810392
-1366.372192, 932.293091, 7.812578
-1365.461304, 932.704529, 7.815485
-1364.548096, 933.115662, 7.825751
-1363.636963, 933.524414, 7.830421
-1362.723877, 933.932983, 7.842468
-1361.809814, 934.340881, 7.851034
-1360.897095, 934.747253, 7.860364
-1359.983398, 935.153320, 7.865227
-1359.068848, 935.559082, 7.866165
-1358.154297, 935.964111, 7.873043
-1357.240234, 936.368652, 7.869228
-1356.325562, 936.772766, 7.873192
-1355.410645, 937.176758, 7.875031
-1354.495361, 937.580444, 7.872082
-1353.580322, 937.983704, 7.882019
-1352.665283, 938.386780, 7.878608
-1351.750122, 938.789856, 7.884393
-1350.834839, 939.192749, 7.897897
-1349.919678, 939.595581, 7.904813
-1349.004150, 939.998230, 7.918194
-1348.088867, 940.400879, 7.917410
-1347.173584, 940.803711, 7.922605
-1346.258301, 941.206543, 7.925888
-1345.343018, 941.609375, 7.933811
-1344.427856, 942.012329, 7.954327
-1343.512817, 942.415344, 7.956124
-1342.597778, 942.818542, 7.973819
-1341.682739, 943.221924, 7.988521
-1340.767822, 943.625610, 8.001384
-1339.853027, 944.029297, 8.028956
-1338.938232, 944.433228, 8.038747
-1338.023804, 944.837524, 8.060158
-1337.109253, 945.241943, 8.072845
-1336.194824, 945.646729, 8.091596
-1335.280762, 946.051941, 8.112732
-1334.366455, 946.457275, 8.115593
-1333.452637, 946.863159, 8.143646
-1332.538818, 947.269409, 8.160722
-1331.625366, 947.675903, 8.177642
-1330.712036, 948.082886, 8.201992
-1329.798828, 948.490234, 8.203954
-1328.885986, 948.898254, 8.214032
-1327.973145, 949.306641, 8.219506
-1327.060669, 949.715576, 8.222288
-1326.148193, 950.125000, 8.228329
-1325.236084, 950.534851, 8.226761
-1324.324219, 950.945312, 8.239451
-1323.412720, 951.356506, 8.231676
-1322.501221, 951.768127, 8.235385
-1321.590088, 952.180054, 8.238704
-1320.678955, 952.592163, 8.233569
-1319.767700, 953.004272, 8.247574
-1318.856445, 953.416260, 8.242791
-1317.944824, 953.828003, 8.254041
-1317.033203, 954.239136, 8.263672
-1316.121460, 954.649780, 8.267149
-1315.209473, 955.059204, 8.272068
-1314.296875, 955.467773, 8.268942
-1313.383057, 955.875366, 8.276557
-1312.468750, 956.281250, 8.274684
-1311.554321, 956.685364, 8.278029
-1310.639160, 957.087158, 8.290645
-1309.722412, 957.487061, 8.290803
-1308.803833, 957.884277, 8.304191
-1307.884766, 958.278198, 8.307610
-1306.965088, 958.668396, 8.309795
-1306.041626, 959.055420, 8.313619
-1305.117554, 959.437012, 8.310108
-1304.191406, 959.813232, 8.311175
-1303.261719, 960.183594, 8.309202
-1302.330444, 960.546021, 8.314204
-1301.394409, 960.899902, 8.332060
-1300.454834, 961.242798, 8.339799
-1299.512207, 961.572571, 8.350914
-1298.563721, 961.888184, 8.371575
-1297.609497, 962.188354, 8.385596
-1296.650879, 962.471130, 8.392969
-1295.686035, 962.735168, 8.407263
-1294.715576, 962.978882, 8.426546
-1293.741699, 963.201050, 8.435459
-1292.761597, 963.401733, 8.445780
-1291.778564, 963.581421, 8.453805
-1290.791992, 963.742676, 8.458376
-1289.803101, 963.889832, 8.466996
-1288.812988, 964.029236, 8.473823
-1287.822754, 964.168213, 8.470748
-1286.833374, 964.313293, 8.466638
-1285.845093, 964.464966, 8.462326
-1284.857666, 964.622314, 8.466447
-1283.870850, 964.784668, 8.473385
-1282.884766, 964.951172, 8.479580
-1281.899414, 965.121399, 8.474331
-1280.914551, 965.294434, 8.473277
-1279.930054, 965.469849, 8.476243
-1278.945801, 965.646973, 8.487730
-1277.961792, 965.825256, 8.501375
-1276.977905, 966.004028, 8.509824
-1275.993896, 966.182495, 8.515074
-1275.009521, 966.358521, 8.523966
-1274.024414, 966.530029, 8.534615
-1273.038086, 966.694580, 8.544862
-1272.050171, 966.849731, 8.556399
-1271.060669, 966.993958, 8.567548
-1270.069336, 967.124756, 8.569326
-1269.076172, 967.240479, 8.574199
-1268.081055, 967.339355, 8.581298
-1267.084229, 967.419800, 8.588947
-1266.085938, 967.480713, 8.594396
-1265.087158, 967.520630, 8.601387
-1264.087402, 967.540771, 8.609380
-1263.087402, 967.543518, 8.620786
-1262.087524, 967.530640, 8.635662
-1261.087646, 967.504395, 8.657913
-1260.088501, 967.466675, 8.675149
-1259.089600, 967.418884, 8.694472
-1258.091187, 967.362793, 8.707461
-1257.092896, 967.299927, 8.717151
-1256.095337, 967.231689, 8.726479
-1255.097900, 967.159302, 8.730119
-1254.100586, 967.084351, 8.721294
-1253.103516, 967.007996, 8.702304
-1252.106567, 966.931274, 8.672048
-1251.109497, 966.854614, 8.642677
-1250.112427, 966.777832, 8.617417
-1249.115356, 966.701233, 8.591496
-1248.118408, 966.624573, 8.570364
-1247.121338, 966.547791, 8.554785
-1246.124268, 966.471191, 8.553003
-1245.127197, 966.394409, 8.565061
-1244.130249, 966.317749, 8.579647
-1243.133057, 966.240967, 8.585159
-1242.135986, 966.164307, 8.586380
-1241.138916, 966.087708, 8.590554
-1240.141846, 966.010864, 8.598093
-1239.145020, 965.934692, 8.603550
-1238.148193, 965.861023, 8.608952
-1237.150513, 965.793091, 8.619527
-1236.152954, 965.733032, 8.636816
-1235.155029, 965.682373, 8.657546
-1234.156494, 965.641724, 8.681240
-1233.157471, 965.611328, 8.707978
-1232.157959, 965.591064, 8.744466
-1231.157227, 965.580505, 8.785542
-1230.158691, 965.578796, 8.828354
-1229.159668, 965.585571, 8.874102
-1228.158936, 965.599976, 8.915212
-1227.160645, 965.621399, 8.954857
-1226.161377, 965.649292, 8.993162
-1225.159668, 965.683472, 9.023329
-1224.163086, 965.722656, 9.045241
-1223.165283, 965.767029, 9.066288
-1222.166748, 965.816040, 9.087847
-1221.167725, 965.869263, 9.108272
-1220.168823, 965.926270, 9.125532
-1219.170410, 965.986572, 9.144613
